Date,ANA.MC,ALFA.ST,BALL.K,BAYGn.DE,BIOX.PA,BXB.AX,CEMEXCPO.MX,CNR.TO,CNHI.K,SGOB.PA,DAR.N,DE.N,2308.TW,EONGn.DE,EDP.LS,ELI.BR,ECVG.DE,ENEI.MI,ENGIE.PA,2603.TW,FSLR.O,6504.T,G1AG.DE,GETP.PA,HEIG.DE,6501.T,IBE.MC,IFXGn.DE,J.N,JCI.N,1812.T,KSP.I,373220.KS,MBGn.DE,MRCG.DE,MEL.NZ,MYTr.AT,NEE,ORSTED.CO,ORG.AX,OC.N,RSG.N,RWEG.DE,SALM.OL,SCHN.PA,1928.T,SIEGn.DE,SEDG.O,SSE.L,6762.T,TOM.OL,TT,UPMEUR.xbo,VIE.PA,VWS.CO,WSP.TO,XYL
2019/4/10,105.2,18.4687,50.4283,57.6,77.1,7.3535,0.4182,76.56352,8.1555,35.88,18.8786,140.9978,4.0962,9.912,3.4051,58.9893,6.31,5.658,12.8397,,48.3091,26.4464,23.35,13.67,64.16,28.8894,6.7692,17.685,64.6976,32.0265,12.3927,42.74,,43.7619,101.65,2.199,8.71,42.1567,63.8072,4.6769,41.7572,69.4923,23.9,45.0827,73.64,13.2554,86.4861,39.9,1201,20.9636,12.0193,72.8921,25.98,19.7269,14.6381,46.69631,68.2649
2019/4/11,105.3,18.6547,50.6724,58.26,77.4,7.3929,0.4136,77.50091,8.0798,36.12,18.7577,139.5859,4.0211,9.826,3.3816,58.7927,6.32,5.661,12.9516,,48.1685,26.1828,23.87,13.72,66.56,28.065,6.684,18.506,64.6611,31.8616,12.0738,43.46,,45.5627,100.75,2.2537,8.89,42.2447,64.6938,4.7326,41.5856,69.8372,23.66,44.6652,73.88,13.1959,88.298,39.73,1207.5,20.1632,12.444,72.7247,26.17,19.9294,14.4573,47.00929,67.6871
2019/4/12,103,18.9052,50.7726,59.15,75.7,7.3019,0.4213,76.92956,8.1402,36.76,18.8168,139.6468,4.0136,9.917,3.3366,58.3994,6.37,5.708,12.9321,,47.426,26.2317,24.13,13.8,67.26,27.9752,6.604,18.848,65.1744,31.638,12.0353,43.68,,46.0233,101.3,2.2326,8.86,42.2163,65.3031,4.5391,42.1457,69.4305,23.73,44.3905,74.08,13.148,89.3978,39.93,1225,20.2194,12.5503,72.6798,26.02,20.3151,14.5583,46.36605,67.7616
2019/4/15,103.4,19.2385,51.0586,60.41,72.8,7.319,0.4305,77.78275,8.2243,36.915,18.7809,141.4079,4.2632,10.05,3.3112,57.7112,6.4,5.695,12.937,,48.2357,26.4238,24.54,13.88,68.82,27.8673,6.6346,19.676,65.5787,32.1277,12.2856,44.82,,46.4756,101.1,2.2638,9.07,42.0938,65.9078,4.5158,42.193,69.6718,24,45.0505,74.96,13.24,90.777,39.69,1227.5,20.182,12.4281,73.2594,25.87,20.4886,14.4096,47.22216,69.0984
2019/4/16,103,19.0335,51.1587,60.68,72.4,7.2664,0.4371,77.70222,8.3452,36.87,18.5743,141.8363,4.2593,10.022,3.366,57.8095,6.41,5.694,12.971,0.7756,48.8589,26.481,24.33,14.03,68.42,27.8853,6.5733,19.804,64.9837,32.0469,12.3739,44.2,,47.087,101.1,2.3023,9.09,41.5235,64.8818,4.4594,41.616,69.4511,23.7,45.7163,77,13.2887,91.0294,39.48,1221,20.8638,12.4667,72.82,26.35,20.2958,14.3008,46.78458,69.1074
2019/4/17,100.9,19.5387,50.9333,61.47,74.05,7.3484,0.4345,77.91977,8.3379,36.485,18.0966,139.9176,4.2706,10.016,3.3445,57.5146,6.5,5.676,12.9029,0.7706,48.7687,26.0444,24.11,13.95,69.58,27.7753,6.6108,20.13,64.6043,31.8815,12.4144,43.94,,46.9111,102.15,2.3099,8.94,41.598,66.7068,4.559,40.5924,68.7144,23.93,43.0763,76.12,13.3201,92.0751,39.24,1232.5,20.5564,12.4,71.323,26.75,20.4597,14.2934,46.59921,68.5128
2019/4/18,101.9,19.3723,51.7366,61.29,69,7.2529,0.4053,77.46389,8.3352,36.185,18.5703,140.4467,4.2921,10.042,3.3239,57.8095,6.49,5.66,12.6695,0.7781,48.1931,25.6989,24.06,14.24,68.9,27.1823,6.6244,20.135,65.6555,32.498,12.3323,44.18,,46.8776,102.45,2.2724,8.89,42.1854,67.2966,4.5535,41.6952,69.7793,23.73,42.7968,76.42,13.2183,91.9669,38.84,1222.5,20.3399,12.4127,72.5299,27.09,20.3633,14.0382,46.78492,69.6826
2019/4/23,101.9,19.3725,51.2154,60.92,69.5,7.2983,0.4246,77.4001,8.0258,35.725,18.3948,137.8414,4.3308,10.04,3.2936,58.3994,6.53,5.676,12.6452,0.7777,46.3272,26.7072,23.76,14.23,68.68,27.3446,6.6755,20.055,64.5894,31.9367,12.458,44,,46.2578,99.76,2.2745,8.85,42.8556,67.0437,4.5348,40.9087,69.7428,23.85,42.7074,76.46,13.4343,90.777,37.12,1217.5,21.0053,12.4804,71.4745,27.42,20.4404,14.2934,47.29565,68.1163
2019/4/24,102,19.0989,51.3748,61.47,69.85,7.2627,0.4183,78.33059,7.9888,36.14,18.5572,139.0947,4.3182,10.076,3.3083,58.9893,6.5,5.643,12.7619,0.7763,45.7254,27.361,24.57,14.78,69.72,27.0489,6.6534,19.982,64.6981,31.9689,12.3924,44,,46.1154,99.7,2.2925,8.96,42.7924,68.3333,4.5063,40.8806,70.2237,24.12,42.2567,76.34,13.4405,91.5703,37.33,1222,21.6541,12.3996,71.8095,26.89,20.4597,14.6858,47.3953,67.9516
2019/4/25,102.9,19.4271,51.7134,60.79,70.4,7.3776,0.4226,76.78093,7.9217,36.44,18.7145,139.9148,4.2596,10.048,3.2849,58.7927,6.5,5.61,12.6695,0.7619,45.206,26.8782,25.19,14.59,70.22,27.4142,6.9395,20.115,65.4652,32.4574,12.1192,44.54,,46.4421,99.24,2.2854,9.17,43.2795,68.0274,4.5455,40.2433,71.5643,23.73,42.7012,76.76,13.2751,92.3456,36.68,1220,21.3319,12.5317,72.8323,26.48,20.4019,14.8711,47.05031,69.3359
2019/4/26,102.6,19.4784,51.7382,61.42,70.75,7.3055,0.4093,75.98875,7.8718,36.44,18.9295,140.722,4.3709,9.918,3.3024,59.0876,6.5,5.581,12.8446,0.7889,45.5144,26.3955,25.65,14.35,70.52,26.9634,6.8509,20.72,65.2885,32.4264,12.2139,45.84,,47.4639,97.18,2.2881,9.14,43.1048,68.842,4.5062,41.0776,71.3613,23.63,42.328,75.46,12.9138,93.6256,36.79,1203,21.0097,12.1941,73.0183,25.5,20.3054,14.9587,47.09116,69.334
2019/4/29,102.6,19.5497,51.6399,61.71,70.75,7.2105,0.4163,77.11927,7.8908,36.33,19.1979,140.8913,4.3945,9.873,3.2731,58.891,6.58,5.477,12.8494,0.7843,46.3636,26.6539,25.73,14.31,70.98,27.0216,6.7573,20.61,66.7914,32.8877,12.268,45.12,,47.3131,96.7,2.3124,9,42.7629,68.749,4.4984,41.533,71.8449,23.59,42.4866,73.96,12.9593,93.5175,37.76,1187,21.126,12.202,74.2726,25.41,20.5079,15.0095,47.78814,70.4724
2019/4/30,103.3,20.0703,51.5824,62.21,71.75,7.277,0.4283,76.50357,7.9084,36.12,19.3011,142.498,4.3195,9.73,3.2526,59.186,6.65,5.521,12.8932,0.7838,47.1071,26.888,25.25,14.34,71.72,27.3937,6.8969,21.03,67.0322,32.9322,12.4086,46,,47.6984,95.9,2.3342,8.94,43.0864,70.2092,4.5886,42.0077,71.6591,23.01,42.316,74.5,13.0507,94.2386,37.68,1155,22.9284,12.4444,74.659,25.12,20.6718,15.2321,47.58101,70.4645
2019/5/2,100.4,20.4688,52.087,61.54,70.75,7.2408,0.4248,76.13206,8.1369,35.485,19.1402,144.4078,4.2342,9.762,3.2438,59.4809,6.69,5.525,12.8056,0.7884,48.2608,26.0769,25.73,14.29,72.52,27.0019,6.7675,21.39,68.7656,32.929,12.2729,46,,48.6448,94.92,2.2809,8.91,42.4746,68.7911,4.6232,43.5159,71.3432,22.89,41.5177,73.54,12.9268,95.4105,37.85,1178,22.7541,12.4203,76.2353,25.43,20.4501,15.2059,47.56605,71.8516
2019/5/3,101.2,20.6518,51.7586,61.16,70.9,7.319,0.4291,77.74497,8.214,34.7,18.8359,144.7242,4.2839,9.83,3.2252,58.9893,6.57,5.519,12.7959,0.7876,48.1164,26.7812,25.88,14.31,72.9,28.0546,6.793,21.475,68.3717,32.5835,12.4714,46.38,,49.675,93.78,2.3516,8.74,42.2871,68.597,4.5985,43.9743,71.1837,22.9,42.9528,72.54,12.9449,96.0055,38.2,1166,22.7355,12.4875,76.3587,25.28,20.8261,15.242,48.34015,71.4515
2019/5/6,99.25,20.3867,51.6468,62,71.35,7.3106,0.4357,78.23699,8.3841,34.875,18.9603,145.4424,4.3206,9.82,3.2076,58.9893,6.49,5.504,12.7765,0.7912,48.825,26.3774,25.64,14.1,72.58,27.3336,6.8186,21.175,67.901,32.0545,12.4954,45.82,,49.5075,96,2.4388,8.66,42.1288,68.0603,4.5587,44.5166,71.1501,22.91,42.7884,72.82,13.0134,95.2663,38.66,1168.5,22.6585,13.2874,76.4451,26,20.3151,15.1186,48.74975,70.9364
2019/5/7,99.85,20.9504,51.6934,60.2,70.95,7.414,0.4442,79.48893,8.4489,33.965,19.4118,146.3815,4.3882,9.603,3.151,58.4977,6.44,5.538,12.6403,0.7778,49.3583,26.6582,25.58,14.09,72.7,28.3314,6.8322,21.39,67.8699,32.2103,12.5686,45.5,,48.9464,96.08,2.4258,8.69,41.9786,68.0849,4.6009,44.9643,70.9002,22.76,43.1867,71.28,13.0529,95.2122,40.11,1156,22.8689,13.4393,77.6744,27.18,19.9294,14.5112,48.35399,71.3012
2019/5/8,99.8,20.8238,51.8192,61.04,71.5,7.3991,0.4549,79.92403,8.5309,34.015,19.5916,147.1643,4.4205,9.669,3.2155,58.891,6.41,5.585,12.7619,0.789,50.1962,26.1017,25.5,14.25,71.82,28.1336,6.7402,21.205,68.4056,32.2722,12.336,46.44,,48.3266,95.12,2.4088,8.73,42.3756,68.0712,4.6247,45.247,71.1254,22.61,43.033,71.3,12.9665,95.2302,40.72,1153.5,22.9962,13.7975,77.8958,27.46,19.9583,14.3754,48.79087,71.6426
2019/5/9,101,20.9669,51.692,61.54,70.8,7.3382,0.4438,80.89854,8.4814,33.39,19.4156,146.5494,4.4367,9.648,3.0855,59.0876,6.5,5.553,12.8348,0.7888,50.6972,24.9817,25.47,14.12,71.64,27.0736,6.7113,21.03,68.1233,32.3297,12.0926,46.88,,48.8291,95.62,2.4754,8.78,41.8865,67.9025,4.637,45.004,70.8145,22.8,42.8157,70.02,12.8127,94.9237,41.44,1146,22.1523,13.9603,77.5363,28.25,20.074,14.5773,48.46941,72.2355
2019/5/10,97.95,20.9388,51.1855,59.38,72.15,7.4251,0.4424,80.67546,8.3254,33.835,19.1191,141.0443,4.4545,9.598,3.0825,61.2506,6.45,5.639,13.0731,0.7856,49.8446,26.4972,24.61,14.05,71.82,27.3685,6.8067,20.95,67.1077,31.8533,12.2055,46.9,,48.6951,95.62,2.4942,8.91,42.1166,67.456,4.6396,43.9215,70.4112,22.6,43.7004,71.92,12.8569,95.4286,40.65,1147,23.3665,13.5268,76.62,28.25,19.2641,14.7498,48.50701,70.6598
2019/5/13,95.6,20.6907,51.6721,59.34,73,7.3707,0.4268,80.36278,8.278,34.045,19.3649,140.7168,4.4191,9.568,3.0855,60.9556,6.49,5.577,13.2385,0.7856,53.9076,27.2334,24.92,14.09,72,27.5853,6.8663,21.025,66.9831,31.775,12.197,45.44,,48.8626,94.88,2.5109,8.89,41.83,68.2538,4.661,45.1344,70.6555,22.77,42.79,72.16,12.8609,96.2218,41.27,1145,23.7009,13.7695,76.3802,27.3,19.3798,14.8513,48.34709,70.4072
2019/5/14,98.1,20.8422,52.1067,61.57,74.1,7.3475,0.4252,80.69964,8.4573,34.49,19.3689,142.3644,4.3696,9.428,3.1177,61.1523,6.55,5.595,13.4428,0.7777,53.8933,27.1591,24.11,14.27,72.68,27.5677,6.9106,21.015,67.8933,31.8311,12.7383,45.6,,49.0887,94.86,2.5217,8.88,42.2311,67.5745,4.7888,45.7156,68.8267,22.36,42.8585,73.26,12.9546,94.9598,40.62,1134,23.4204,13.7837,77.7017,26.82,19.4088,15.0047,47.87267,71.9111
2019/5/15,97.35,20.8728,51.354,61.87,73.7,7.4103,0.4255,80.43141,8.4891,34.1,19.5133,142.885,4.4276,9.38,3.1822,61.8405,6.49,5.561,13.2093,0.7878,53.2566,27.0108,24.4,14.16,72.54,27.131,6.977,20.995,68.1416,31.9292,12.6237,45.8,,49.0301,95.88,2.47,9.12,42.2235,67.5565,4.7618,46.2832,69.2212,22.57,42.7552,72.68,12.8281,95.3384,40.99,1137,23.0566,13.7501,78.5456,26.37,19.3702,15.5372,48.89857,72.8938
2019/5/16,94.5,21.3957,51.5964,61.13,72.5,7.5491,0.4313,80.80535,8.5608,33.975,19.5896,143.7074,4.44,9.39,3.1568,61.2506,6.49,5.602,13.185,0.783,53.2679,27.5054,24.41,13.95,71.32,28.0811,6.9957,20.38,67.5865,32.3693,12.7532,45.1,,48.0251,94.86,2.4169,9.07,42.2659,68.6845,4.723,46.4137,69.939,21.57,42.6535,72.22,12.9211,94.2927,41.43,1135,23.5341,13.8801,78.202,26.55,19.3027,15.5163,48.58195,72.4065
2019/5/17,94.9,21.4736,51.0284,59.61,73.15,7.4305,0.4345,80.22701,8.7278,33.84,19.5567,145.8865,4.4165,9.502,3.1891,61.8405,6.49,5.576,12.835,0.7829,53.6436,27.5847,23.4,14.09,69.78,27.8877,6.9668,19.762,68.3599,32.6773,12.74,44.74,,47.422,96.4,2.4289,8.84,42.0035,68.8207,4.6991,47.2872,69.8227,21.99,42.6286,73.18,12.9513,92.3816,42.54,1127,23.4656,13.7999,78.2447,26.62,19.5341,15.9448,47.61917,73.0851
2019/5/20,95.7,21.9498,50.5135,59.65,75.05,7.3849,0.4319,80.12315,8.6938,33.65,19.2846,146.4937,4.4118,9.392,3.1949,62.1354,6.44,5.519,12.82,0.7839,53.7099,27.7759,23.79,13.94,69.4,27.7122,6.9617,19.432,67.9741,32.3977,12.6862,44.6,,47.9916,97.26,2.4526,8.86,41.9803,68.9628,4.6316,47.813,69.5945,22.06,42.0429,73.12,12.9528,96.6005,43.08,1124,23.2925,13.91,77.502,26.81,19.6209,15.7377,47.8701,73.2867
2019/5/21,96.6,21.9762,52.1062,57.07,75.2,7.4415,0.427,80.16205,8.6977,33.125,19.3517,150.5477,4.3552,9.415,3.1891,61.4472,6.27,5.551,12.55,0.7813,53.2995,27.9779,22.88,13.52,69.72,27.7308,6.9497,18.538,68.5101,32.7278,12.5462,44.5,,46.6096,96.64,2.4039,8.96,42.1587,69.4294,4.799,48.3391,70.3892,21.79,42.7378,71.9,13.0165,94.9057,43.04,1129,23.6205,13.8156,77.923,26.57,19.3702,15.842,47.59248,73.8534
2019/5/22,96.4,22.0222,52.1635,57.54,74.2,7.4274,0.4322,81.04786,8.6621,33.2,19.1915,150.2888,4.3862,9.522,3.2546,62.2337,6.34,5.507,12.62,0.7801,53.2741,28.1624,25.08,13.58,68.6,27.5011,7.069,18.416,69.9067,32.5633,12.5635,45.18,,45.1355,96.52,2.4053,8.8,42.2879,68.7636,4.7978,48.263,70.1288,22.15,42.2741,73.9,13.0495,96.4742,43.2,1135.5,23.5018,13.9069,77.7982,25.63,19.6594,15.9234,48.11449,74.1804
2019/5/23,94.9,22.0578,53.0067,56.47,74.3,7.4786,0.4168,81.2395,8.4838,33.225,19.3675,149.4521,4.4929,9.562,3.2946,61.9388,6.3,5.575,12.75,0.7822,54.8953,28.46,24.51,13.77,67.3,27.7465,7.0383,17.558,71.5635,32.9265,12.5256,44.64,,43.6531,95.68,2.3568,9.01,42.2695,68.4886,4.7154,49.5234,70.8775,22.15,41.5544,73.84,13.1122,94.455,44.31,1140.5,23.862,13.4622,78.3724,25.17,19.9391,15.9003,47.82104,74.0045
2019/5/24,95.95,21.3683,52.8156,55.33,73.8,7.3531,0.4155,81.72578,8.3912,33.11,19.2163,148.2335,4.4036,9.64,3.2809,62.8236,6.34,5.574,12.7,0.7889,55.434,28.2403,24.45,13.75,68.76,27.581,7.1967,17.786,71.2249,33.2676,12.4877,45.28,,44.1807,92.14,2.4134,9.19,42.6067,68.3107,4.6252,47.0319,71.1263,22.73,40.8201,73.68,13.1907,95.5908,44.79,1152,23.4078,13.7318,78.8089,25.42,20.0162,15.9392,48.24783,74.4889
2019/5/27,96.95,20.7983,52.9739,56.45,72.5,7.3687,0.4091,82.50167,8.3453,32.42,18.796,145.3819,4.4332,9.079,3.2184,61.3489,6.35,5.59,12.52,0.805,55.0314,28.0171,24.03,13.68,69.74,27.2086,7.2359,18.2,70.4133,32.929,12.8712,44.72,,45.4789,91.1,2.3942,9.325,42.7853,67.8627,4.7116,45.1482,71.4016,23.32,41.3438,71.24,13.2318,96.1678,45.92,1144.5,23.0371,13.4975,77.961,25.73,19.8041,15.915,48.41364,73.8365
2019/5/28,95.85,20.7276,53.5522,57.29,73.2,7.2769,0.4129,83.50167,8.441,32.775,18.8375,148.0176,4.4378,9.26,3.1959,61.2506,6.29,5.629,12.5,0.7994,55.2027,27.6401,25.05,13.71,70.64,26.3371,7.2189,18.216,70.8468,33.3602,13.0145,45.24,,45.2276,91.66,2.4137,9.355,42.992,67.4377,4.6208,45.4611,72.2551,23.61,40.0459,71.62,13.2159,97.9526,45.97,1144.5,22.9018,13.4212,78.7119,25.72,19.7848,15.915,48.66935,74.5515
2019/5/29,95.55,20.7205,53.3125,56.95,73.15,7.4038,0.4077,83.40869,8.4831,32.415,19.3384,148.6723,4.3347,9.292,3.1852,61.2506,6.29,5.69,12.45,0.8051,55.2883,28.0888,24.9,13.81,70.42,26.2738,7.1882,17.974,70.1475,33.3661,13.0112,45.4,,44.6916,91.62,2.3958,9.27,42.8632,68.0324,4.6338,46.3567,73.4108,23.47,39.4175,70.8,13.1448,96.8348,45.19,1143.5,23.7543,13.2804,83.5494,26.16,19.968,16.076,48.2605,74.9397
2019/5/30,95.25,20.7084,53.4463,55.8,72.65,7.4566,0.4159,84.08228,8.4526,32.675,19.4472,147.6861,4.3741,9.311,3.1988,61.9388,6.22,5.771,12.515,0.8189,54.864,28.7339,24.3,13.84,68.92,26.7841,7.1695,17.112,69.4962,33.4374,13.0645,45.7,,43.5693,91.02,2.3893,9.44,43.3437,67.0198,4.68,45.7156,73.8475,23.34,40.1595,71.86,13.2381,95.104,44.3,1130.5,24.7869,13.3968,84.8131,25.87,20.1897,16.1813,48.79135,74.3647
2019/5/31,95.85,20.3865,52.412,56.07,72.55,7.4869,0.4122,83.74032,8.383,32.995,19.171,146.9895,4.1304,9.379,3.2487,61.5455,6.1,5.762,12.655,0.8161,54.3773,27.9836,24.7,13.73,69.62,26.2445,7.0809,17.276,69.3139,35.0992,13.138,44.64,,43.6531,90.84,2.4017,9.5,43.1637,66.5175,4.6089,45.7388,73.2714,23.24,40.5128,72.06,13.308,96.6545,44.14,1145,24.3473,13.425,84.5841,25.84,19.9101,16.1678,48.53442,74.4059
2019/6/3,97.9,20.639,53.6865,55.85,73.55,7.4075,0.4048,84.47042,8.3343,33.375,18.9424,146.8504,4.2298,9.375,3.2682,63.1186,6.08,5.68,12.945,0.8141,53.5612,27.9419,24.68,13.96,69.16,26.248,7.1763,17.322,68.665,34.8783,13.0765,44.54,,42.5726,90.6,2.3701,9.5,42.8865,66.6775,4.4981,45.7946,73.5415,23.34,39.8102,72.3,13.314,96.0415,43.76,1156,24.1952,13.0316,85.5672,25.11,20.2379,16.2052,48.50486,71.1704
2019/6/4,98.85,20.3537,54.9464,54.21,73.85,7.4548,0.4037,84.92803,8.3941,33.11,18.9018,149.0268,4.2929,9.332,3.3376,64.2137,6.06,5.789,12.99,0.8029,55.1429,27.4263,24.59,13.82,67.88,25.8888,7.2018,16.618,68.7589,35.3393,13.0445,44.8,,39.6412,89.94,2.3916,9.44,42.9487,67.0345,4.6015,46.4107,74.3393,22.97,40.6329,71.94,13.4929,93.4814,44.56,1121.5,24.1831,13.3938,86.3674,25.4,20.2862,16.3648,48.31503,73.4732
2019/6/5,100.6,19.8907,55.3273,53.9,74.5,7.526,0.4028,83.86412,8.1322,33.565,18.889,143.0562,4.2649,9.444,3.3953,64.5124,6.1,5.771,13.215,0.8064,53.8448,26.2989,24.53,14.08,67.88,25.2501,7.3279,16.382,68.7774,35.3577,12.7371,44.84,,39.7249,90.64,2.4467,9.62,42.623,66.9832,4.7748,46.7625,74.3503,22.9,40.2032,73.16,13.6818,94.8516,43.88,1116,23.5102,13.063,85.5245,25.31,20.5754,16.4136,48.25077,71.5192
2019/6/6,102,19.8261,55.3798,54.67,74.2,7.5526,0.4005,82.89148,7.842,32.605,18.5523,140.983,4.3439,9.456,3.3679,64.3132,6.05,5.771,13.1,0.8058,55.1296,26.1884,24.6,14.01,67.66,26.6362,7.4761,16.41,69.9106,35.076,12.8503,44.3,,39.9511,89.94,2.4061,9.62,42.3928,68.0991,4.8573,46.1841,73.8695,22.87,40.5166,74.02,13.9098,94.9237,53.84,1112.5,23.3496,12.9363,84.5797,25.01,20.5272,16.3095,48.18684,70.7507
2019/6/7,102.1,19.3035,55.357,55.43,74.55,7.5366,0.3847,82.2685,7.6859,33.48,18.1843,139.0314,4.4201,9.495,3.3699,64.2137,6.34,5.639,13.07,0.8028,53.9094,26.2195,24.74,13.94,67.62,27.5882,7.5544,16.45,70.6192,35.189,13.0183,45.76,,39.9343,89.68,2.3901,9.72,41.9712,67.6285,4.9276,45.0541,73.7557,22.75,40.2998,74.32,14.1363,94.9237,51.85,1115,24.2965,12.8898,84.2255,24.35,20.3536,16.2266,47.80719,70.7086
2019/6/10,100.5,19.4232,55.5882,53.91,75.35,7.5075,0.3906,82.49699,7.5575,33.49,18.3601,138.574,4.4332,9.418,3.3709,64.5124,6.32,5.557,13.005,0.8054,52.5134,25.501,24.52,14.06,66.3,26.7324,7.5101,16.17,70.0802,35.2852,12.9571,46.66,,39.5574,87.62,2.3671,9.67,42.0254,68.2505,4.8424,44.7594,73.6809,22.35,39.4916,74.44,14.1646,92.7061,51.49,1111,23.409,12.7883,84.0355,24.3,20.3922,16.1251,47.01684,70.4813
2019/6/11,101.5,19.1329,57.251,54.3,75.45,7.4542,0.3938,83.39765,7.572,33.775,18.2854,138.921,4.5824,9.379,3.3718,65.1097,6.37,5.57,12.81,0.8094,53.4051,25.4271,24.41,13.78,67.3,26.7262,7.4931,16.222,70.0258,35.3245,13.1492,47.18,,39.6161,87.8,2.3955,9.69,42.6778,68.9212,4.8491,44.7788,74.8509,22.34,41.1289,75.08,14.0324,92.9586,53.01,1083,22.9979,12.916,84.8153,23.96,20.3922,16.2656,47.46381,69.5985
2019/6/12,102.3,19.41,57.3911,52.82,74.8,7.462,0.3937,82.97308,7.2997,33.265,17.9809,130.3395,4.625,9.349,3.364,65.2092,6.37,5.614,12.955,0.7999,52.036,25.8285,24.48,13.82,66.56,26.8902,7.5715,16.084,67.5488,34.8392,13.0965,46.46,,38.8916,86.46,2.4474,9.61,43.422,67.3776,4.7639,43.5445,74.579,22.36,40.2232,75.06,14.2255,91.4441,50,1063,22.8706,12.7539,83.2388,24.32,20.4886,15.7893,47.2718,68.4309
2019/6/13,103.7,19.4029,56.6277,53.88,76.65,7.3347,0.392,82.21467,7.2895,33.18,18.022,131.313,4.4735,9.416,3.3327,64.811,6.38,5.709,12.825,0.7911,52.959,26.2458,24.36,13.83,66.74,27.1643,7.58,14.79,68.2764,35.0353,13.1031,47.5,,39.0758,88.28,2.398,9.56,43.4928,68.1145,4.6413,44.0239,74.7657,22.24,40.4241,75.04,14.2986,92.3275,50.94,1041,23.0393,12.7704,83.9414,23.53,20.4983,15.788,45.55173,67.4016
2019/6/14,104.4,19.7837,55.8125,54.5,77.7,7.3443,0.3931,82.89291,7.1206,34.395,18.0536,129.3214,4.6636,9.453,3.3816,64.9106,6.41,5.726,13.43,0.8011,53.4464,26.3858,25.39,14.03,68.32,28.2846,7.6294,14.874,68.5804,34.8661,12.9595,46.94,,40.6881,88.56,2.4396,9.5,43.4955,67.2796,4.6892,43.7143,75.0268,22.33,41.4558,77.44,14.348,94.0042,52.38,1039.5,23.1024,13.4019,84.0332,23.57,20.8068,15.5619,46.02804,68.2589
2019/6/17,101.7,19.5704,56.0061,53.98,77.4,7.3673,0.3914,82.6522,7.154,34.59,18.43,130.6749,4.681,9.593,3.3308,64.4128,6.48,5.806,13.5,0.7992,54.3054,26.3268,25.38,14.33,67.76,28.5834,7.58,14.958,69.3699,35.0698,13.0565,47.16,,40.2442,88.66,2.4668,9.495,44.108,68.5665,4.7697,44.0834,76.1636,22.63,41.5711,77.26,14.4184,94.1845,55.3,1045,23.1201,13.5841,84.6465,23.51,20.6525,15.7604,46.01488,68.2599
2019/6/18,102.5,19.3732,56.0864,53.29,77.85,7.3521,0.3892,82.35927,6.985,34.365,18.0889,120.8498,4.6647,9.755,3.3279,64.6119,6.43,5.891,13.445,0.7974,52.3306,27.0224,24.81,14.31,67.18,29.218,7.7231,14.894,68.6088,34.9139,13.4067,47.28,,39.6286,89.06,2.4871,9.665,44.5904,68.2368,4.6615,43.4564,76.0398,23.07,41.2124,78.3,14.7176,93.3732,55.59,1008,23.6982,13.527,84.0169,23.82,20.6815,15.662,46.48971,67.4256
2019/6/19,102,19.6418,55.5416,52.87,75.9,7.3633,0.3853,81.59099,6.8984,34.02,17.8693,121.1907,4.5966,9.925,3.3181,64.5124,6.44,5.828,13.5,0.7946,51.7189,25.8112,25.15,13.96,67.8,28.2959,7.5885,14.926,68.1021,34.9955,12.8735,47.3,,39.8715,89.46,2.4462,9.655,44.6173,68.7587,4.5577,43.2766,75.9355,23.47,41.487,78.9,14.4696,93.9682,54.7,1012.5,22.8361,14.02,84.2727,23.72,20.749,15.0637,46.0028,66.6965
2019/6/20,102.7,19.7343,55.924,53.85,74.5,7.3373,0.376,82.42408,6.9603,34.175,17.9602,124.4757,4.5199,9.877,3.2936,64.2137,6.55,5.848,13.435,0.7958,52.8231,26.2435,26.04,14.21,69.52,28.6351,7.5834,15.436,69.439,35.3916,13.3866,46.84,,40.596,91,2.4311,9.67,44.5644,70.0098,4.4609,44.5241,76.3219,23.24,39.6001,78.28,14.7509,95.1581,54.8,1038,23.274,14.1626,85.8999,23.22,20.8743,15.272,47.20748,67.9064
2019/6/21,100.3,19.043,55.1471,53.31,74.15,7.3114,0.3713,82.83365,6.8705,33.9,18.0506,124.444,4.5598,9.934,3.2741,63.915,6.5,5.89,13.365,0.8048,52.9591,26.1082,25.94,14.25,68,28.6989,7.6226,15.312,68.8486,35.1596,13.396,46.9,,40.2777,90.9,2.4297,9.25,45.2677,69.5563,4.4065,43.9293,76.1926,23.06,41.7861,78.06,14.8804,94.6713,54.96,1041,23.4665,13.9015,85.0696,23.46,20.8261,14.5755,48.28087,67.6381
2019/6/24,99.25,19.0814,54.6064,53.63,72.65,7.4582,0.3572,84.72705,6.651,33.895,17.3077,122.0662,4.626,9.947,3.2643,63.6163,6.53,5.991,13.25,0.7829,51.2791,25.017,25.7,14.02,69.2,28.5298,7.6175,15.188,67.263,34.6691,13.0201,46.54,,40.3489,91.68,2.4806,9.42,45.5121,69.4684,4.4173,43.8193,75.8587,22.77,42.0826,78.64,14.7,94.8156,53.47,1042.5,23.1773,13.887,83.7949,23.48,20.6718,14.9703,48.86206,66.2522
